player_id,short_name,long_name,positions,main_position,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,league_id,club_id,nationality,preferred_foot,weak_foot,skill_moves,intl_reputation,pace,shooting,passing,dribbling,defending,physic,face_url
74644,A. Saïd,Amine Saïd,"ST, RM",ST,57,65,375000,1000,22,10/02/2003,186,75,17,1815,Algeria,Right,3,3,1,66,56,47,60,19,58,https://cdn.sofifa.net/players/074/644/26_120.png
78538,T. Kusanović,Tino Kusanović,ST,ST,57,78,525000,1000,17,08/03/2008,187,76,20,171,Croatia,Right,3,2,1,64,55,43,55,26,57,https://cdn.sofifa.net/players/078/538/26_120.png
278227,T. Haji,Talal Abubakr Abdullah Hajiطلال أبوبكر حاجي,ST,ST,58,75,500000,4000,17,16/09/2007,177,68,350,113037,Saudi Arabia,Left,4,2,1,55,58,45,53,18,61,https://cdn.sofifa.net/players/278/227/26_120.png
80858,K. Yalçın,Kerem Yalçın,CB,CB,59,69,450000,1000,20,02/12/2004,183,75,20,10030,Germany,Right,3,2,1,60,31,45,52,60,57,https://cdn.sofifa.net/players/080/858/26_120.png
80638,A. Helm,Adrian Helm,"LM, ST, LW",LM,59,72,525000,700,19,27/09/2005,189,77,56,433,Sweden,Left,4,3,1,77,55,53,56,22,54,https://cdn.sofifa.net/players/080/638/26_120.png
273931,E. Bakatukanda,Elias-Geoffrey Bakatukanda,CB,CB,66,75,1800000,6000,21,13/04/2004,193,76,19,110720,Germany,Right,4,2,1,62,25,41,41,66,65,https://cdn.sofifa.net/players/273/931/26_120.png
215823,D. Župarić,Dario Župarić,CB,CB,65,65,350000,3000,33,03/05/1992,185,84,39,111140,Croatia,Right,4,2,1,41,22,45,52,64,74,https://cdn.sofifa.net/players/215/823/26_120.png
279591,S. Al Sharfa,Saad Fahad Al Sharfa,ST,ST,58,75,550000,2000,20,23/10/2004,180,70,350,112390,Saudi Arabia,Right,3,2,1,70,57,41,57,18,57,https://cdn.sofifa.net/players/279/591/26_120.png
220754,D. Ortiz,Danilo Fabián Ortiz Soto,CB,CB,65,65,475000,7000,32,28/07/1992,188,86,2020,111011,Paraguay,Left,2,2,1,52,29,34,44,64,74,https://cdn.sofifa.net/players/220/754/26_120.png
239700,M. Wegmann,Marius Wegmann,CB,CB,61,64,375000,500,26,03/09/1998,186,82,2076,1826,Germany,Right,3,2,1,56,24,41,47,62,64,https://cdn.sofifa.net/players/239/700/26_120.png
247905,C. Achim,Cosmin Florin Achim,CB,CB,59,59,190000,550,29,19/09/1995,188,78,330,114545,Romania,Right,3,2,1,56,30,41,44,58,64,https://cdn.sofifa.net/players/247/905/26_120.png
254317,C. Brennan,Ciaran Thomas Brennan,CB,CB,60,64,300000,500,25,05/05/2000,189,70,61,112254,Republic of Ireland,Right,3,2,1,63,24,44,45,60,66,https://cdn.sofifa.net/players/254/317/26_120.png
77953,H. Smedberg,Hjalmar Smedberg,"CAM, CM",CAM,53,68,220000,500,19,23/06/2006,181,71,56,113892,Sweden,Right,3,2,1,64,48,47,54,35,50,https://cdn.sofifa.net/players/077/953/26_120.png
205211,M. Borjan,Milan BorjanMилaн Бopjaн,GK,GK,78,78,1600000,8000,37,23/10/1987,196,84,350,113037,Canada,Right,2,1,1,,,,,,,https://cdn.sofifa.net/players/205/211/26_120.png
80318,R. Mariţa,Raul Mariţa,"LB, CB, LM",LB,57,70,375000,950,18,27/09/2006,176,74,20,165,Romania,Left,3,2,1,68,27,49,54,54,53,https://cdn.sofifa.net/players/080/318/26_120.png
233934,A. Ramsdale,Aaron Christopher Ramsdale,GK,GK,77,79,9500000,34000,27,14/05/1998,191,77,13,13,England,Right,3,1,3,,,,,,,https://cdn.sofifa.net/players/233/934/26_120.png
71638,Kim Woon,Woon Kim,ST,ST,58,58,200000,950,30,15/11/1994,180,75,83,112555,Korea Republic,Right,3,3,1,56,59,41,55,20,58,https://cdn.sofifa.net/players/071/638/26_120.png
277490,B. Samte,Buanthanglun Samte,"LB, LM",LB,52,57,110000,500,25,03/11/1999,169,65,2012,113040,India,Left,3,2,1,63,31,46,50,45,54,https://cdn.sofifa.net/players/277/490/26_120.png
271876,M. Baker,Matthew Baker,CB,CB,62,69,750000,500,22,06/02/2003,186,72,61,112254,Wales,Right,2,2,1,63,26,42,39,62,71,https://cdn.sofifa.net/players/271/876/26_120.png
253207,A. Al Qahtani,Abdullah Ibrahem Saad Al Mahdi Al Qahtaniعبدالله إبراهيم القحطاني,"LM, RM, ST, LW",LM,56,57,170000,4000,26,31/01/1999,172,68,350,113217,Saudi Arabia,Right,3,2,1,69,48,49,59,26,54,https://cdn.sofifa.net/players/253/207/26_120.png
252185,C. Sene,Cheikh Cory Sène,CB,CB,61,67,475000,4000,24,20/04/2001,196,94,319,110468,Senegal,Right,3,2,1,47,36,41,45,60,70,https://cdn.sofifa.net/players/252/185/26_120.png
78618,M. Huldahl,Martin Staghøj Huldahl,ST,ST,59,67,500000,2000,20,20/09/2004,181,71,1,15006,Denmark,Right,3,2,1,72,58,43,58,17,54,https://cdn.sofifa.net/players/078/618/26_120.png
75299,D. Kamara,David Kamara,"ST, LM",ST,54,67,250000,500,19,04/01/2006,184,75,60,1938,England,Right,3,2,1,75,51,42,53,18,59,https://cdn.sofifa.net/players/075/299/26_120.png
278346,Mateus Lusuardi,Mateus Henrique Vanzelli Lusuardi,CB,CB,65,74,1500000,2000,21,08/01/2004,190,80,31,110738,Brazil,Left,3,2,1,52,26,44,50,65,63,https://cdn.sofifa.net/players/278/346/26_120.png
241997,Yan Peng,Yan Peng闫鹏,ST,ST,56,56,140000,2000,30,27/05/1995,180,75,2012,132305,China PR,Right,3,2,1,81,55,35,55,19,65,https://cdn.sofifa.net/players/241/997/26_120.png
77174,A. Tatu,Amlani Tatu,"LM, RM, LW",LM,57,82,525000,550,17,01/07/2008,175,69,351,111393,Australia,Right,4,2,1,70,52,51,57,26,48,https://cdn.sofifa.net/players/077/174/26_120.png
74884,S. Diop,Serigne Saliou Diop,ST,ST,57,69,400000,3000,20,12/05/2005,187,81,16,378,Senegal,Right,2,2,1,60,59,38,60,24,52,https://cdn.sofifa.net/players/074/884/26_120.png
223885,A. Nübel,Alexander Nübel,GK,GK,81,82,20500000,45000,28,30/09/1996,193,86,19,36,Germany,Right,4,1,2,,,,,,,https://cdn.sofifa.net/players/223/885/26_120.png
76942,D. Cox,Daniel Cox,CB,CB,57,68,325000,2000,19,30/01/2006,185,73,61,1803,Wales,Left,3,2,1,69,25,41,49,54,72,https://cdn.sofifa.net/players/076/942/26_120.png
80528,P. Wik,Patrick Wik,"CB, LB",CB,61,75,750000,700,20,05/10/2004,193,81,41,1523,Norway,Left,3,2,1,66,27,43,51,59,65,https://cdn.sofifa.net/players/080/528/26_120.png
273553,G. Segal,Gabriel North Segal,ST,ST,57,64,325000,1000,24,17/05/2001,178,73,39,698,United States,Right,3,2,1,58,59,40,54,30,57,https://cdn.sofifa.net/players/273/553/26_120.png
271255,A. Al Abdrabalnabi,Ali Abdulraouf Al Abdelnabi,"LM, CAM, LW",LM,52,66,200000,2000,21,31/01/2004,170,70,350,112883,Saudi Arabia,Right,2,2,1,64,40,50,50,41,48,https://cdn.sofifa.net/players/271/255/26_120.png
267960,Andrés Castrín,Andrés López Gallo,CB,CB,60,73,575000,4000,22,01/01/2003,188,75,53,481,Spain,Right,3,2,1,52,31,39,42,63,57,https://cdn.sofifa.net/players/267/960/26_120.png
74426,R. Yeboah,Rockson Yeboah,CB,CB,60,73,550000,700,20,02/08/2004,190,76,56,319,Ghana,Right,3,2,1,75,28,39,50,57,68,https://cdn.sofifa.net/players/074/426/26_120.png
78048,M. Rawufu,Manaf Rawufu,ST,ST,56,71,350000,700,19,05/08/2005,181,71,56,702,Sweden,Right,3,2,1,79,53,46,57,17,53,https://cdn.sofifa.net/players/078/048/26_120.png
269110,Chen Xuhuang,Chen Xuhuang陈序煌,"CDM, CM",CDM,51,61,120000,1000,22,03/04/2003,173,69,2012,114628,China PR,Right,3,2,1,60,36,46,53,48,53,https://cdn.sofifa.net/players/269/110/26_120.png
243277,J. Mukena,Joy Richard Mpinga Mukena,CB,CB,60,64,300000,600,25,03/07/1999,190,83,61,110890,England,Right,2,2,1,55,31,37,45,60,65,https://cdn.sofifa.net/players/243/277/26_120.png
252246,N. Gahlot,Narender Gahlot,"CB, RB, LB",CB,55,58,150000,500,24,24/04/2001,184,79,2012,113257,India,Right,4,2,1,55,37,45,42,52,70,https://cdn.sofifa.net/players/252/246/26_120.png
77166,K. Ciszek,Konrad Ciszek,"LB, LM",LB,53,66,200000,500,17,04/10/2007,185,76,66,111083,Poland,Left,2,2,1,66,39,48,53,48,51,https://cdn.sofifa.net/players/077/166/26_120.png
273788,Son Seung Beom,Seung-beom Son손승범,"LM, LW",LM,52,61,180000,850,21,04/05/2004,180,66,83,982,Korea Republic,Right,3,2,1,66,45,48,53,25,61,https://cdn.sofifa.net/players/273/788/26_120.png
71046,J. Rapp,Johan Rapp,"CB, RB, RM",CB,62,70,825000,800,24,08/02/2001,187,79,56,112126,Sweden,Right,3,2,1,57,26,42,52,61,68,https://cdn.sofifa.net/players/071/046/26_120.png
75144,F. Al Abdulwahed,Faisal Al Abdulwahed,ST,ST,52,64,190000,2000,20,29/12/2004,173,70,350,112390,Saudi Arabia,Right,3,2,1,70,49,41,52,31,57,https://cdn.sofifa.net/players/075/144/26_120.png
215433,F. Vicari,Francesco Vicari,CB,CB,68,68,1000000,2000,30,03/08/1994,190,80,32,1848,Italy,Right,2,2,1,34,27,50,45,68,68,https://cdn.sofifa.net/players/215/433/26_120.png
269199,L. Antonetti,Leandro Antonetti López,"ST, LW",ST,60,71,550000,1000,22,13/01/2003,188,75,308,718,Puerto Rico,Right,3,3,1,47,63,47,61,24,41,https://cdn.sofifa.net/players/269/199/26_120.png
79780,K. Kjartansson,Kjartan Már Kjartansson,"CDM, CM",CDM,53,67,210000,700,18,14/07/2006,170,55,50,77,Iceland,Right,2,2,1,54,35,48,49,51,59,https://cdn.sofifa.net/players/079/780/26_120.png
75451,I. Ozzi,Ivan Ozzi,ST,ST,53,66,230000,800,21,28/01/2004,188,80,351,111395,Australia,Left,2,2,1,71,49,38,50,29,66,https://cdn.sofifa.net/players/075/451/26_120.png
78543,E. Erdoğan,Emre Erdoğan,"LW, RW, ST, LM",LW,56,72,350000,500,18,24/02/2007,182,70,2076,33,Türkiye,Right,4,3,1,71,50,50,59,23,46,https://cdn.sofifa.net/players/078/543/26_120.png
76513,J. Bonilla,Julián Andrés Bonilla Tovar,"CB, LB",CB,62,63,375000,1000,28,21/11/1996,192,85,330,110072,Colombia,Left,3,2,1,53,36,41,44,61,69,https://cdn.sofifa.net/players/076/513/26_120.png
79086,F. Pellacani,Filippo Pellacani,CB,CB,68,69,1200000,2000,27,26/02/1998,187,83,32,200,Italy,Right,2,2,1,62,26,40,39,71,69,https://cdn.sofifa.net/players/079/086/26_120.png
247042,J. Löfgren,Jesper Löfgren,CB,CB,64,66,600000,3000,28,03/05/1997,193,87,2012,897,Sweden,Right,2,2,1,39,30,43,56,62,75,https://cdn.sofifa.net/players/247/042/26_120.png
261921,Sun Qinhan,Sun Qinhan孙沁涵,"RB, RM, LB",RB,53,58,130000,2000,25,21/03/2000,180,75,2012,111769,China PR,Left,3,2,1,67,34,43,55,50,51,https://cdn.sofifa.net/players/261/921/26_120.png
203590,F. Hübner,Florian Hübner,CB,CB,64,64,190000,1000,34,01/03/1991,193,84,2076,492,Germany,Right,3,2,1,30,43,41,39,66,67,https://cdn.sofifa.net/players/203/590/26_120.png
74335,D. van Reeuwijk,Daan van Reeuwijk,CB,CB,57,76,400000,1000,18,09/05/2007,188,75,10,1904,Netherlands,Right,3,2,1,60,35,41,48,59,59,https://cdn.sofifa.net/players/074/335/26_120.png
78177,L. Zuka,Leart Zuka,"LB, CB, LM",LB,57,70,375000,2000,19,27/08/2005,179,74,2012,324,Albania,Left,2,2,1,69,24,44,48,56,59,https://cdn.sofifa.net/players/078/177/26_120.png
278641,C. Reynolds,Conor Reynolds,"RB, CB, RM",RB,57,64,300000,500,19,25/11/2005,184,70,65,563,Republic of Ireland,Right,2,2,1,57,27,46,50,57,57,https://cdn.sofifa.net/players/278/641/26_120.png
74372,G. Vandeplas,Gerard Vandeplas,ST,ST,57,73,425000,3000,19,25/02/2006,182,72,350,230,Belgium,Right,3,2,1,67,56,43,57,19,54,https://cdn.sofifa.net/players/074/372/26_120.png
80535,A. Al Asbahi,Abdulaziz Al Asbahi,CM,CM,49,57,100000,1000,20,01/06/2005,171,63,350,113037,Yemen,Right,3,2,1,60,43,47,50,41,50,https://cdn.sofifa.net/players/080/535/26_120.png
80024,Paulo Vitor,Paulo Vitor Sousa Lima,CB,CB,65,71,1000000,2000,23,19/07/2001,190,74,308,131463,Brazil,Left,2,2,1,57,29,37,43,67,65,https://cdn.sofifa.net/players/080/024/26_120.png
275128,A. Al Julaydan,Ahmed Yousef Ahmed Al Julaydanأحمد يوسف الجليدان,"RB, RM",RB,57,69,375000,4000,21,08/03/2004,174,65,350,607,Saudi Arabia,Right,1,2,1,65,31,50,53,51,59,https://cdn.sofifa.net/players/275/128/26_120.png
80577,O. Israelov,Or Israelov,CB,CB,61,72,675000,2000,20,02/09/2004,187,82,308,10020,Israel,Left,2,2,1,59,29,42,48,62,61,https://cdn.sofifa.net/players/080/577/26_120.png
76752,A. Pumacajia,Andersson Pumacajia,"CDM, CM",CDM,55,67,300000,2000,20,23/06/2005,171,73,2020,111334,Peru,Right,2,2,1,56,32,48,51,52,53,https://cdn.sofifa.net/players/076/752/26_120.png
241622,Qian Yumiao,Qian Yumiao钱宇淼,"RB, RM",RB,54,55,110000,2000,27,07/02/1998,180,71,2012,111774,China PR,Right,2,2,1,74,25,39,51,51,62,https://cdn.sofifa.net/players/241/622/26_120.png
245750,F. Carstens,Florian-Horst Carstens,CB,CB,66,71,1100000,1000,26,08/11/1998,192,89,2076,27,Germany,Right,3,2,1,52,27,43,43,65,77,https://cdn.sofifa.net/players/245/750/26_120.png
256786,J. Andrews,Joshua Matthew Andrews,ST,ST,59,64,350000,750,23,16/10/2001,196,90,61,1802,England,Right,2,2,1,65,58,44,53,20,70,https://cdn.sofifa.net/players/256/786/26_120.png
266805,L. Bartlett,Lucas Allen Bartlett,CB,CB,67,69,1100000,4000,27,26/07/1997,191,90,39,688,United States,Right,2,2,1,52,26,39,42,66,78,https://cdn.sofifa.net/players/266/805/26_120.png
279619,A. Urzua,Alejandro Urzua,CM,CM,52,72,220000,750,19,03/04/2006,175,66,39,695,United States,Right,3,2,1,62,38,50,47,47,53,https://cdn.sofifa.net/players/279/619/26_120.png
71777,I. M'Bahia,Ivan Adnan Joshua M'Bahia,"CB, RB",CB,57,70,375000,900,20,19/04/2005,174,65,17,1815,Côte d'Ivoire,Right,2,2,1,63,29,44,50,57,60,https://cdn.sofifa.net/players/071/777/26_120.png
259201,D. Finlayson,Daniel Finlayson,"RB, CB, RM",RB,53,60,180000,850,24,19/01/2001,191,83,50,621,Northern Ireland,Right,2,2,1,68,34,41,51,50,67,https://cdn.sofifa.net/players/259/201/26_120.png
258464,L. Lochoshvili,Luka Lochoshviliლუკა ლოჩოშვილი,CB,CB,69,72,1600000,6000,27,29/05/1998,191,84,20,171,Georgia,Left,2,2,1,39,28,40,47,68,81,https://cdn.sofifa.net/players/258/464/26_120.png
252844,I. Bakare,Ibrahim Bakare,CB,CB,60,62,275000,500,23,07/05/2002,188,88,61,1936,England,Right,2,2,1,64,24,37,49,57,76,https://cdn.sofifa.net/players/252/844/26_120.png
70836,Z. Bradshaw,Zak Dominic Bradshaw,"LB, CDM, CB",LB,56,67,300000,500,21,22/09/2003,188,70,61,1944,England,Left,2,2,1,60,26,45,51,54,64,https://cdn.sofifa.net/players/070/836/26_120.png
73396,D. Barbu,David Andrei Barbu,"RM, RW, ST",RM,58,70,475000,750,19,26/06/2006,190,78,330,110750,Romania,Right,3,3,1,69,48,54,62,21,43,https://cdn.sofifa.net/players/073/396/26_120.png
248304,N. Tamang,Nim Dorjee Tamang,"CB, RB, RM",CB,58,58,170000,550,29,30/10/1995,179,73,2012,113298,India,Right,2,2,1,58,26,44,47,56,70,https://cdn.sofifa.net/players/248/304/26_120.png
186122,B. Webster,Byron Clark Webster,CB,CB,61,61,60000,500,38,31/03/1987,191,88,61,112764,England,Right,3,2,1,34,39,43,42,59,71,https://cdn.sofifa.net/players/186/122/26_120.png
254475,S. Rathi,Sumit Rathi,"CB, LB, LM",CB,54,63,220000,500,23,26/08/2001,176,70,2012,113040,India,Left,3,2,1,66,33,42,49,50,66,https://cdn.sofifa.net/players/254/475/26_120.png
71459,Jo In Jung,In-jung Jo조인정,CM,CM,47,53,70000,550,19,08/11/2005,184,75,83,1478,Korea Republic,Left,2,2,1,65,37,46,47,42,60,https://cdn.sofifa.net/players/071/459/26_120.png
70492,Thiago Dombroski,Thiago Dombroski Moreira,CB,CB,59,65,325000,700,23,20/06/2002,191,78,66,112510,Brazil,Left,2,2,1,69,28,37,47,61,62,https://cdn.sofifa.net/players/070/492/26_120.png
81248,M. Kadıoğlu,Muhammed Kadıoğlu,CB,CB,59,74,500000,1000,18,01/01/2007,184,70,68,111117,Syria,Right,2,2,1,56,31,43,53,62,54,https://cdn.sofifa.net/players/081/248/26_120.png
270735,A. Sangwan,Aakash Sangwanआकाश सांगवान,"LB, LM",LB,55,55,110000,500,29,28/07/1995,178,70,2012,113298,India,Left,4,2,1,56,36,47,49,54,56,https://cdn.sofifa.net/players/270/735/26_120.png
70045,J. Murrell,Jacob Murrell,ST,ST,60,74,600000,1000,21,28/03/2004,188,80,39,688,United States,Right,3,3,1,52,59,43,57,24,63,https://cdn.sofifa.net/players/070/045/26_120.png
79790,H. Touré,Hervé Touré,"CDM, CM",CDM,59,63,275000,900,25,20/05/2000,187,80,17,111376,Côte d'Ivoire,Right,2,2,1,57,23,53,52,58,64,https://cdn.sofifa.net/players/079/790/26_120.png
75952,F. Bock,Fiete Bock,"RW, LW, RM",RW,57,72,375000,500,17,23/09/2007,178,70,2076,27,Germany,Right,4,3,1,70,49,55,60,27,37,https://cdn.sofifa.net/players/075/952/26_120.png
70332,R. Brazionis,Ignacio Ramiro Brazionis Suárez,CB,CB,66,73,1600000,4000,23,15/12/2001,185,76,338,112615,Uruguay,Right,3,2,1,56,27,38,41,67,68,https://cdn.sofifa.net/players/070/332/26_120.png
80343,A. Bacanin,Andrej Bacanin,"CDM, CM",CDM,54,69,240000,2000,18,07/03/2007,187,80,2012,896,Serbia,Right,3,2,1,50,35,51,52,50,55,https://cdn.sofifa.net/players/080/343/26_120.png
71129,B. Blacker,Billy Blacker,"LM, CM, LW",LM,56,76,400000,6000,19,25/05/2006,175,73,61,15048,England,Right,3,2,1,69,52,52,58,29,35,https://cdn.sofifa.net/players/071/129/26_120.png
274912,D. Nduka,Donald Nduka,CB,CB,62,72,825000,700,22,22/03/2003,192,84,2076,111239,Nigeria,Right,2,2,1,60,33,42,46,61,70,https://cdn.sofifa.net/players/274/912/26_120.png
72955,A. Palacios,Adrián José Palacios Hernández,CB,CB,59,70,475000,3000,21,07/06/2004,186,82,350,673,Venezuela,Left,3,2,1,60,27,41,48,59,65,https://cdn.sofifa.net/players/072/955/26_120.png
267844,Kim Ji Soo,Ji-soo Kim김지수,CB,CB,64,76,1300000,11000,20,24/12/2004,192,83,20,29,Korea Republic,Right,4,2,1,51,29,46,46,63,69,https://cdn.sofifa.net/players/267/844/26_120.png
77912,Wei Xiangxin,Wei Xiangxin魏祥鑫,"RM, LM, RB, RW",RM,52,67,180000,750,17,05/03/2008,178,76,2012,114628,China PR,Right,3,2,1,66,48,46,53,38,52,https://cdn.sofifa.net/players/077/912/26_120.png
80478,R. Johnson,Reece Johnson,"LB, LM",LB,52,69,200000,900,19,31/01/2006,176,66,14,1807,England,Left,2,2,1,70,36,44,51,47,47,https://cdn.sofifa.net/players/080/478/26_120.png
77699,D. Korherr,David Korherr,ST,ST,58,65,400000,2000,23,24/06/2002,180,72,19,2017,Austria,Right,3,2,1,57,61,43,55,21,52,https://cdn.sofifa.net/players/077/699/26_120.png
80007,A. Enis,Asani Enis,"CDM, CM",CDM,52,61,160000,800,20,30/07/2004,186,78,2012,1715,Albania,Right,2,2,1,55,35,48,49,49,56,https://cdn.sofifa.net/players/080/007/26_120.png
265631,P. Kusztal,Patryk Kusztal,"LM, LW",LM,56,67,325000,750,22,28/03/2003,176,71,66,110749,Poland,Right,2,2,1,65,56,50,59,20,47,https://cdn.sofifa.net/players/265/631/26_120.png
76226,M. Jolliffe,Max Jolliffe,"CDM, CM",CDM,54,67,240000,500,19,13/09/2005,181,70,61,1935,England,Right,3,2,1,59,33,47,46,53,61,https://cdn.sofifa.net/players/076/226/26_120.png
80353,N. Suárez,Nicolás Suárez,"CB, LB, LM",CB,60,73,550000,3000,19,31/07/2005,180,76,335,110980,Chile,Left,2,2,1,61,29,41,43,61,66,https://cdn.sofifa.net/players/080/353/26_120.png
259319,F. Parada,Facundo Parada Rocha,CB,CB,64,70,825000,3000,25,28/01/2000,190,83,338,115536,Uruguay,Right,2,2,1,50,29,43,45,63,72,https://cdn.sofifa.net/players/259/319/26_120.png
270340,Y. Bellache,Yuliwes Bellache,"CAM, CM",CAM,60,69,550000,1000,22,29/09/2002,169,70,17,1815,Algeria,Right,2,2,1,72,54,55,68,20,33,https://cdn.sofifa.net/players/270/340/26_120.png
279052,H. Abdallah,Hamza Abdallah,"RB, RM",RB,57,64,325000,2000,22,13/06/2003,177,70,2012,1862,France,Right,2,2,1,64,35,44,53,55,51,https://cdn.sofifa.net/players/279/052/26_120.png
80710,A. Villarreal,Alejandro Villarreal,ST,ST,58,71,475000,2000,19,28/07/2005,186,75,353,111707,Colombia,Right,3,2,1,50,59,41,56,28,60,https://cdn.sofifa.net/players/080/710/26_120.png
258410,S. Singh,Soraisham Sandeep Singh,"RB, LB, RM",RB,55,55,110000,600,30,01/03/1995,175,73,2012,113299,India,Right,3,2,1,57,33,42,50,54,66,https://cdn.sofifa.net/players/258/410/26_120.png
188782,M. Morrison,Michael Brian Morrison,CB,CB,63,63,90000,650,37,03/03/1988,188,76,61,1944,England,Right,3,2,1,34,38,41,42,62,71,https://cdn.sofifa.net/players/188/782/26_120.png
74620,Exon Arzú,Exon Saturnino Arzú Suazo,"ST, RW, RM",ST,56,67,325000,1000,21,19/05/2004,178,82,39,698,Honduras,Right,3,3,1,72,55,43,61,20,53,https://cdn.sofifa.net/players/074/620/26_120.png
81309,D. Mancini,Davide Mancini,CB,CB,62,74,900000,650,20,02/05/2005,187,75,32,112494,Italy,Right,3,2,1,61,23,42,44,62,62,https://cdn.sofifa.net/players/081/309/26_120.png
271025,F. Díaz,Fernando Díaz Arrellaga,"LB, CB, LM",LB,58,65,400000,2000,24,28/02/2001,180,79,353,111716,Paraguay,Left,3,2,1,72,25,42,52,56,61,https://cdn.sofifa.net/players/271/025/26_120.png
279478,J. Lacey,Joseph Steven Colin Lacey,"CAM, CM",CAM,51,73,190000,850,18,22/06/2007,178,70,351,111400,Australia,Right,3,2,1,72,38,49,55,34,47,https://cdn.sofifa.net/players/279/478/26_120.png
77251,Kim Min Jae,Min Jae Kim,"CDM, CM",CDM,48,58,100000,800,21,07/06/2004,179,75,83,1477,Korea Republic,Right,3,2,1,65,37,45,44,44,52,https://cdn.sofifa.net/players/077/251/26_120.png
232668,L. Gordon,Liam Craig Gordon,CB,CB,64,64,500000,2000,29,26/01/1996,183,77,50,83,Scotland,Right,3,2,1,40,28,41,46,63,77,https://cdn.sofifa.net/players/232/668/26_120.png
72935,M. Lemnaru,Mihăiță Lemnaru,CM,CM,52,54,100000,500,24,14/07/2000,178,75,330,131459,Romania,Right,2,2,1,62,36,50,55,47,54,https://cdn.sofifa.net/players/072/935/26_120.png
234508,C. Singh,Chinglensana Konsham Singh,"CB, CM, RB, CDM",CB,61,61,275000,800,28,27/11/1996,185,80,2012,113302,India,Right,3,2,1,65,26,41,49,59,75,https://cdn.sofifa.net/players/234/508/26_120.png
79141,Ni Rodrigues,Gabriel Miranda Rodrigues,CB,CB,62,70,825000,2000,22,01/03/2003,190,76,308,718,Portugal,Left,2,2,1,66,29,38,37,65,61,https://cdn.sofifa.net/players/079/141/26_120.png
245574,A. Al Dakheel,Abdurahman Al Dakheel,CB,CB,59,60,210000,3000,29,26/05/1996,184,73,350,113222,Saudi Arabia,Right,3,2,1,53,27,43,47,58,70,https://cdn.sofifa.net/players/245/574/26_120.png
253015,M. Al Shanqeeti,Mohammed Ali Al Shanqitiمحمد الشنقيطي,"LB, LM",LB,57,60,200000,5000,26,15/05/1999,168,65,350,112391,Saudi Arabia,Left,3,2,1,66,30,44,52,54,56,https://cdn.sofifa.net/players/253/015/26_120.png
277855,I. Orazi,Ikechukwu Orazi,"LW, LM",LW,55,72,325000,850,18,11/06/2007,176,67,17,379,Republic of Ireland,Left,3,2,1,75,51,51,56,28,45,https://cdn.sofifa.net/players/277/855/26_120.png
238963,C. Greger,Christoph Greger,CB,CB,65,67,725000,850,28,14/01/1997,193,81,2076,110645,Germany,Left,3,2,1,53,28,39,40,65,74,https://cdn.sofifa.net/players/238/963/26_120.png
71091,L. Barbosa,Luis René Barbosa Quiroz,CB,CB,64,64,375000,5000,32,02/04/1993,175,78,2017,131795,Bolivia,Left,3,2,1,61,28,34,41,66,68,https://cdn.sofifa.net/players/071/091/26_120.png
80070,L. Palomba,Luigi Palomba,CB,CB,61,68,625000,600,22,17/04/2003,188,80,32,113147,Italy,Right,3,2,1,60,27,43,48,60,62,https://cdn.sofifa.net/players/080/070/26_120.png
80585,A. Benzzine,Abdelraffie Benzzine,CB,CB,58,70,450000,1000,19,04/04/2006,186,73,10,100638,Netherlands,Right,3,2,1,64,32,37,42,59,63,https://cdn.sofifa.net/players/080/585/26_120.png
257487,J. Sanders,Jack Sanders,CB,CB,61,63,350000,950,26,18/03/1999,193,88,61,1798,England,Right,2,2,1,47,31,44,44,57,79,https://cdn.sofifa.net/players/257/487/26_120.png
72913,O. Fryer,Oscar Fryer,"LM, RM, ST, LW",LM,52,68,210000,500,19,16/04/2006,178,70,351,111398,Australia,Right,3,2,1,68,48,44,56,29,52,https://cdn.sofifa.net/players/072/913/26_120.png
278229,D. Bohdanov,Dmytro BogdanovБогданов Дмитро Володимирович,ST,ST,58,73,475000,4000,18,06/03/2007,188,78,19,1831,Ukraine,Right,3,3,1,67,60,42,56,21,57,https://cdn.sofifa.net/players/278/229/26_120.png
273878,N. Sudeesh,Nihal Sudeesh,"LM, LW, RW",LM,51,54,80000,500,24,18/06/2001,172,70,2012,113299,India,Right,4,2,1,65,51,45,53,34,51,https://cdn.sofifa.net/players/273/878/26_120.png
163587,K. Schmeichel,Kasper Peter Schmeichel,GK,GK,79,79,1900000,24000,38,05/11/1986,189,90,50,78,Denmark,Right,3,1,3,,,,,,,https://cdn.sofifa.net/players/163/587/26_120.png
74518,F. Aronsson,Frode Aronsson,"RB, RM",RB,58,74,500000,700,19,25/10/2005,182,71,56,700,Sweden,Right,3,2,1,68,31,48,54,54,51,https://cdn.sofifa.net/players/074/518/26_120.png
278363,V. Westh,Villads Westh,CM,CM,53,65,230000,1000,21,25/04/2004,182,73,1,270,Denmark,Left,3,2,1,60,39,50,53,46,51,https://cdn.sofifa.net/players/278/363/26_120.png
277877,L. Wurm,Leopold Wurm,CB,CB,65,75,1400000,650,19,21/03/2006,194,76,2076,543,Germany,Right,3,2,1,58,21,45,43,68,65,https://cdn.sofifa.net/players/277/877/26_120.png
